time,temperature_2m_max (°C),temperature_2m_min (°C),weather_code (wmo code),wind_speed_10m_max (km/h),cloud_cover_mean (%),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),cloud_cover_max (%),dew_point_2m_mean (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),wind_speed_10m_mean (km/h)
2016-01-31,29.2,20.8,3,10.5,72,78,1014.3,100,19.9,24.3,27.4,7.1
2016-02-01,29.4,19.5,3,10.5,60,78,1014.3,100,19.4,23.9,26.9,6.4
2016-02-02,29.8,18.5,3,9.1,43,77,1014.5,100,18.7,23.7,26.4,6
2016-02-03,29.7,19.1,3,8.4,45,79,1013.8,100,19.8,24.1,27.3,6.3
2016-02-04,29.6,19.1,3,13,46,78,1013.8,100,19.7,24.2,27.1,7.8
2016-02-05,29.5,22.5,3,12.7,67,74,1013.6,100,20.1,25.4,28.6,7.6
2016-02-06,29,22,3,13.4,97,72,1012.5,100,19.7,25.3,27.8,9.5
2016-02-07,29.8,22.4,3,16.7,68,70,1013.5,100,19.9,25.9,28.5,10.1
2016-02-08,29.7,22.9,3,14.4,46,73,1013.2,100,20.4,25.8,28.9,8.8
2016-02-09,30.1,21.4,3,13.7,44,76,1013.1,87,20.4,25.3,28.6,7.8
2016-02-10,30.9,20,3,15.1,66,77,1012.6,98,20.2,25.1,28.3,7.9
2016-02-11,31,20.8,3,16.4,92,74,1012,99,20.2,25.6,28.2,11.7
2016-02-12,30.6,21.9,3,13.8,89,75,1012,100,20.6,25.8,28.7,10.5
2016-02-13,30.6,21.2,3,14.9,22,77,1012.3,98,21,25.7,29,9.6
2016-02-14,29.3,22.4,2,13.7,21,74,1012.9,60,19.9,25.3,28,10.1
2016-02-15,29.5,21.5,2,16,41,72,1014.1,73,19.9,25.6,27.8,11.5
2016-02-16,30.1,23,3,18.4,51,72,1014.4,100,20.4,26.1,28.7,12
2016-02-17,29.3,24,3,18.8,72,70,1014.5,100,20.5,26.5,28.6,14.5
2016-02-18,30.6,24,3,16.8,27,69,1014.3,98,20.5,27,29.6,12.8
2016-02-19,30.6,22.1,2,14.5,28,75,1015,53,21.1,26.3,29.7,9.9
2016-02-20,31.8,23.1,3,14.9,53,76,1014.6,98,22.3,27.1,31.3,8.7
2016-02-21,32.3,23.9,3,17.8,59,78,1013.3,96,22.7,27.2,31.4,10.8
2016-02-22,32.2,23.7,2,18.4,17,76,1013.9,61,22,26.9,30.4,12.2
2016-02-23,31.2,22.8,2,18.1,17,73,1013.3,52,20.7,26.3,28.8,14.2
2016-02-24,31.6,22.6,1,17.9,11,67,1012.5,40,19.4,26.6,28.4,14.3
2016-02-25,31.5,23,2,19.2,22,74,1012.7,65,21.7,27.2,29.9,14.3
2016-02-26,30.4,24.7,3,19.3,36,75,1014.4,83,22,27,29.9,14.7
2016-02-27,31,23.4,3,15.8,71,72,1015.2,100,21.5,27.2,30.2,11.8
2016-02-28,31.1,25.3,51,16.3,83,75,1016,100,22.7,27.8,31.5,12.4
2016-02-29,30.8,25,3,16.6,93,74,1015.9,100,22.2,27.5,31,11.5
2016-03-01,31.2,24,3,16.2,53,72,1014.3,98,21.8,27.5,30.9,10.8
2016-03-02,30.8,24,3,14.4,91,73,1014.3,100,21.4,26.9,30.2,10.2
2016-03-03,30.2,23.1,3,16.7,54,73,1015.1,95,20.9,26.6,29.6,10.9
2016-03-04,31,21.4,3,13.7,90,72,1013.6,100,20.7,26.5,29.8,8.3
2016-03-05,31.5,22.9,3,15.2,81,72,1012.4,100,21,26.9,30.3,8.7
2016-03-06,31,23.6,2,17,19,72,1012,60,21,26.8,30,10.6
2016-03-07,31.2,23.3,3,14.1,60,71,1011.8,93,20.7,26.9,29.9,10.9
2016-03-08,31.3,23.4,3,16.1,43,71,1011.3,97,20.7,26.9,30,10
2016-03-09,31.8,21.5,2,15.9,25,72,1011.5,78,20.8,26.8,30,9.7
2016-03-10,32.3,22.9,3,15.5,96,71,1012,100,21.4,27.6,31.1,9.6
2016-03-11,33,23.2,3,17.1,27,72,1012.3,85,22.2,28.1,32,10.1
2016-03-12,32.8,22.6,3,19.4,41,74,1011.5,84,22.2,27.6,31.3,11.5
2016-03-13,34.2,25,3,22.8,58,73,1011.4,100,23,28.8,32.3,15.4
2016-03-14,33,26,2,24.5,31,71,1011.5,68,22.6,28.6,31.7,17.2
2016-03-15,32.8,25.4,2,21.5,33,70,1011.4,66,22.1,28.5,31.5,15.7
2016-03-16,33.5,25.4,3,22.1,69,71,1011,92,22.6,28.8,32.3,13.7
2016-03-17,32.8,26.1,3,18.6,55,74,1011.3,100,23.3,28.7,32.8,12.3
2016-03-18,33.2,23.9,2,18.9,16,74,1010.9,68,22.6,28,32,11.9
2016-03-19,34.5,23.8,2,20.5,15,74,1010.5,68,22.5,28.3,31.9,14.5
2016-03-20,35.5,24.8,2,19.9,15,72,1010.6,65,23,29.2,32.7,16.2
2016-03-21,35.9,25,3,20.9,34,67,1009.5,91,22.2,29.8,32.9,16.3
2016-03-22,36.3,26.4,3,20.8,60,70,1008,95,23.6,30.1,33.7,18.3
2016-03-23,36.2,26.8,2,20.4,11,73,1009.1,61,24.2,30.3,34.3,18.5
2016-03-24,34.6,26.1,3,17.8,28,75,1011.6,83,23.9,29.3,33.7,14.4
2016-03-25,33.7,24.9,2,19.7,17,73,1013.4,66,22.7,28.5,32.1,14.9
2016-03-26,33.8,25.1,2,16.6,18,72,1012.7,69,22.3,28.5,32.2,12.8
2016-03-27,32.8,24.2,1,19.1,12,72,1012.5,44,21.8,28,31.1,14.5
2016-03-28,32.7,23.8,2,15.5,32,70,1012.7,76,21.8,28.2,31.8,10.7
2016-03-29,33.2,24.5,51,17.2,46,75,1012.6,89,23.4,28.7,32.9,12.1
2016-03-30,33.9,25.8,2,17.7,20,73,1012.6,56,23.4,29.1,33.2,14.3
2016-03-31,33.9,26,2,18.6,21,71,1011.6,52,23.1,29.3,33.1,14.6
2016-04-01,34.6,26,1,20.1,14,70,1009.8,43,22.8,29.4,33,15.2
2016-04-02,34.6,26,2,20.4,21,71,1010.2,77,23.1,29.4,33.2,15.3
2016-04-03,35.2,26.2,3,19.2,27,72,1011.1,98,23.6,29.8,33.7,15.8
2016-04-04,35,25.8,2,19.9,16,73,1010,68,23.5,29.5,33.5,15.5
2016-04-05,35.3,26,2,18.9,19,70,1009.4,79,22.7,29.6,33,16.4
2016-04-06,34.5,25.8,53,19,17,74,1010.2,52,23.9,29.6,33.6,15.5
2016-04-07,34.3,26.8,51,20.7,21,74,1009.6,45,24.7,30,34.8,13.3
2016-04-08,33.1,27.6,51,17.6,18,73,1009.6,38,24.3,29.8,34.2,14.5
2016-04-09,33.8,26.5,2,17.8,28,71,1010.4,73,23.4,29.5,33.6,13.4
2016-04-10,35,26,3,18.2,37,71,1011.3,98,23.1,29.5,33.7,12.6
2016-04-11,35.3,25.4,3,21.4,35,74,1009.9,80,23.7,29.5,33.8,14.3
2016-04-12,35.8,26.4,3,24.2,41,75,1008.2,93,25.1,30.5,35.1,17.7
2016-04-13,37.2,28.2,1,21.9,7,72,1006.1,42,25.4,31.5,36.3,18.3
2016-04-14,37.1,28.5,2,25.1,18,72,1006.7,62,25.3,31.5,35.7,21.4
2016-04-15,35.5,28.4,3,20,40,74,1008.6,88,25.3,31,35.7,17.1
2016-04-16,35.6,27.9,3,24.3,50,75,1008.5,92,25.3,30.7,35.2,19.2
2016-04-17,35.2,27.8,3,22.6,45,75,1007.7,98,25.2,30.6,35.1,18.4
2016-04-18,35.2,27.6,3,21.9,40,73,1008.4,92,24.8,30.5,34.7,18.2
2016-04-19,34.8,27.9,2,22.5,30,72,1009.2,53,24.5,30.5,34.7,16.4
2016-04-20,35.9,27.5,2,21.9,15,70,1009.9,52,24.4,30.9,35.1,16.4
2016-04-21,36.9,28.4,2,24.5,19,72,1008.4,50,25.3,31.5,35.9,20.4
2016-04-22,38.7,28.3,0,23.8,7,67,1007,18,24.7,32.2,36.1,21.9
2016-04-23,38.5,29.1,0,23.3,8,66,1005.2,19,24.9,32.7,36.6,21.3
2016-04-24,38.1,29.4,0,25.6,6,68,1004.1,16,25.5,32.6,36.9,21.7
2016-04-25,36.8,29.1,2,23.1,15,69,1006.1,51,25.1,31.9,36.1,20.6
2016-04-26,35,28.3,3,21.3,62,72,1008.5,98,24.9,31,35.4,17.8
2016-04-27,34.8,27.5,3,17.9,68,74,1008.3,100,25.1,30.6,35.6,14.7
2016-04-28,36.2,27.9,3,20.8,41,73,1007.9,96,25,30.9,35.6,16.8
2016-04-29,36.7,27.6,3,19.1,20,73,1008.3,91,24.8,30.9,35.6,16.6
2016-04-30,36.5,27.5,3,21.7,21,72,1008.5,100,24.7,30.8,35.2,17.5
2016-05-01,37.3,27.5,3,22.5,20,71,1007.8,83,24.3,31,35,18.7
2016-05-02,37.5,27.5,1,24,14,68,1007.6,49,24.1,31.4,35.4,18.8
2016-05-03,36.6,28.5,3,22.6,30,72,1007.5,100,25.2,31.5,35.9,19.7
2016-05-04,36,28.6,3,22.4,28,70,1007.9,99,24.9,31.4,35.7,18.6
2016-05-05,35.8,28.2,3,21.8,59,71,1008.5,97,24.9,31.2,35.8,16.8
2016-05-06,35.2,28.1,51,16.1,73,71,1008.6,99,24.6,30.8,35.9,11.8
2016-05-07,35,28.1,3,19.1,53,69,1008.2,100,24.2,30.9,35.4,13.8
2016-05-08,36,28.5,2,18.2,49,68,1008.9,71,24.4,31.3,36.3,12.4
2016-05-09,35.2,28.5,3,17.1,43,71,1008.6,81,25.2,31.3,36.5,13.2
2016-05-10,35.4,27.6,3,17.3,62,72,1008.7,84,25,31,36.2,11.9
2016-05-11,34.8,28.6,51,16,81,72,1008.1,98,25,31,36.2,11.7
2016-05-12,36.7,27.9,51,24.2,68,69,1006.2,100,24.4,31.2,35.5,16.6
2016-05-13,37.2,28.1,3,21.3,37,66,1005.8,88,24,31.7,36,15.8
2016-05-14,36.2,28.2,3,23.2,51,70,1007.2,100,24.8,31.5,36.4,15
2016-05-15,34.9,28.6,51,16.1,73,70,1007.5,100,24.8,31.1,36.5,10.6
2016-05-16,31.5,26.2,63,23.5,96,80,1005,100,25.3,29.1,34,13.6
2016-05-17,27.3,26,65,33.8,100,94,1001.7,100,25.3,26.4,29.8,23.7
2016-05-18,27.2,25.8,65,34.1,100,89,998.2,100,24.5,26.5,28.8,28.2
2016-05-19,32.7,25.5,61,29.1,100,81,1000.8,100,23.9,27.5,30.1,23.7
2016-05-20,33.6,27.4,3,26.4,100,68,1002.1,100,23.7,30.3,33.6,18.3
2016-05-21,35.2,28.3,3,21.5,61,70,1003.6,100,24.5,30.8,35.2,16.5
2016-05-22,35.8,28.4,3,21.4,45,68,1004.8,91,24.5,31.4,36,16
2016-05-23,36,28.8,3,22.4,55,69,1005.2,100,24.8,31.4,36.3,14.8
2016-05-24,36,28.4,1,26,12,70,1004.9,46,25.1,31.4,36.4,15.9
2016-05-25,36.5,28.7,3,23.5,29,70,1004.1,88,25.1,31.7,36.6,15.9
2016-05-26,36.2,29,3,19.2,51,69,1004.5,87,24.9,31.7,36.8,14.1
2016-05-27,35,28.5,51,24.2,89,73,1005.7,100,25.5,31.2,36.6,13.1
2016-05-28,36.1,28,3,21.3,25,67,1005.7,88,24.5,31.5,36.3,14.2
2016-05-29,34.8,27.6,3,17.3,57,69,1005.4,98,24.2,30.9,35.9,11.3
2016-05-30,35.6,28.3,3,20.7,45,67,1004.6,91,24.4,31.4,36.2,13.9
2016-05-31,35,28.3,3,19.7,40,67,1005.5,95,24.3,31.4,36.4,11.8
2016-06-01,36,28.5,51,19.7,84,67,1005.9,100,24.4,31.4,36.3,12.8
2016-06-02,34.8,28,53,15,97,71,1005.4,100,24.5,30.6,35.7,11
2016-06-03,34.7,28,51,19.3,92,73,1005,100,25.2,30.8,36.3,12
2016-06-04,33.2,27.7,53,17.7,93,76,1004.8,100,24.8,29.7,34.7,11.8
2016-06-05,34.4,25.8,65,14.7,98,79,1005.2,100,25,29.3,35,8.8
2016-06-06,32.5,26.6,61,17.7,98,80,1005.5,100,25.3,29.2,34.3,12.9
2016-06-07,32,26.1,65,17.4,97,82,1005.7,100,25.3,28.8,34,12.4
2016-06-08,31.2,26,63,16.8,100,85,1005.3,100,25.3,28.2,33.6,10.1
2016-06-09,32.8,27.4,3,23.6,98,77,1005.7,100,24.8,29.5,33.7,17.1
2016-06-10,33,27.6,3,21.2,78,71,1005.9,100,24.3,30.1,34,18.4
2016-06-11,34.2,27.9,3,19.5,68,64,1006,100,23.2,30.8,34.3,16.2
2016-06-12,34.8,27.6,53,21.3,71,65,1005.9,100,23.2,30.8,34.5,15.3
2016-06-13,34.5,27.5,61,19.5,98,68,1006.3,100,23.4,30.3,34.3,13.1
2016-06-14,34.8,27.6,55,15.9,95,65,1005.4,100,22.8,30.1,33.9,13.3
2016-06-15,34.5,28.2,3,18.7,100,62,1003.9,100,22.4,30.9,34.1,14
2016-06-16,34.9,28.5,3,18.3,100,60,1003,100,22.4,31.2,34.7,13.5
2016-06-17,33.7,27.4,51,16.4,97,64,1002.4,100,22.4,30.3,33.7,12.7
2016-06-18,33.2,27.2,53,15.8,92,68,1003.1,100,23,29.7,33.8,9.9
2016-06-19,33.2,26,61,16.6,89,76,1003.5,100,23.9,28.7,33.4,11.5
2016-06-20,31,26,63,15.3,98,81,1003.9,100,24.5,28.1,33.4,8.1
2016-06-21,31.6,25.8,63,17.9,85,84,1004.2,99,24.7,27.8,33.1,9.6
2016-06-22,31.1,25,63,16.7,95,81,1005.4,99,24,27.7,32.5,9.9
2016-06-23,30.3,25.8,53,19.4,100,81,1005.2,100,23.9,27.6,31.4,15.7
2016-06-24,31.4,25.9,55,14.5,99,76,1004,100,22.9,27.6,31.5,10.9
2016-06-25,33,26,53,19.1,100,67,1004.8,100,22,28.9,31.8,14.3
2016-06-26,30.5,26.8,3,15.5,100,70,1005.5,100,22.3,28.4,31.9,11.4
2016-06-27,31.5,26.5,55,13.4,100,76,1003.8,100,23.5,28.1,32.6,9.3
2016-06-28,28.5,26,63,18.6,100,80,1004.1,100,23.6,27.3,30.9,15.8
2016-06-29,29,25.4,53,21.4,100,82,1004.9,100,23.4,26.6,29.8,17.4
2016-06-30,31.7,25,53,20.4,99,73,1004.5,100,22.7,28.3,31.3,15.9
2016-07-01,33.5,26.6,3,22.8,98,64,1003.5,100,22.1,29.7,32.3,16.7
2016-07-02,33.2,27.2,3,20.6,100,62,1003.9,100,21.9,30,32.6,16.1
2016-07-03,33.4,27,3,18.8,100,67,1005.2,100,22.8,29.8,33.1,15.2
2016-07-04,33.5,26.5,53,18.8,100,70,1005.7,100,23.4,29.6,33.3,14.8
2016-07-05,31.4,26.7,53,16.6,100,73,1005.5,100,23.4,28.8,32.5,14
2016-07-06,32.9,27.2,51,18.7,97,71,1005.1,100,23.4,29.3,33.1,13.7
2016-07-07,32.5,26.3,53,17.7,99,72,1005,100,23.3,28.9,32.5,14.5
2016-07-08,33.7,27.3,53,20.5,98,68,1004.1,100,22.8,29.6,32.7,16.5
2016-07-09,34,27.5,3,25.3,99,59,1003.7,100,21.1,30.3,32,19.7
2016-07-10,34.2,27.4,3,23,97,55,1003.4,100,20.6,30.8,32.3,18.6
2016-07-11,34.5,27.8,3,23.7,94,54,1003.3,100,20.5,30.9,32.4,18.9
2016-07-12,34.2,27.8,3,20.5,76,55,1004.6,99,20.8,30.8,32.9,15.3
2016-07-13,35.2,27.2,3,18.4,85,56,1005.1,100,20.9,30.9,33.6,13.4
2016-07-14,34.7,28,3,19.2,93,64,1004.6,100,22.8,30.6,34.6,12.3
2016-07-15,33.3,26.8,61,21.4,83,75,1005.3,100,24.4,29.5,34.2,12.8
2016-07-16,33,26.4,55,17.1,82,75,1006.7,100,24,29,33.8,11.8
2016-07-17,32.3,25.9,61,16.9,96,81,1008.4,100,24.6,28.4,33.4,12.1
2016-07-18,33,25.6,63,17.2,98,77,1007.9,100,24.1,28.8,33.6,10.8
2016-07-19,29,25.4,61,13.4,100,85,1007.8,100,23.9,26.7,31.5,8.4
2016-07-20,30.1,25.5,61,14,100,80,1006.5,100,23.6,27.4,31.9,9.2
2016-07-21,31.2,25,53,17.4,99,75,1005.4,100,22.8,27.8,31.5,12.4
2016-07-22,30.5,24.7,63,17.9,100,81,1004.8,100,23.3,26.9,30.6,13.5
2016-07-23,29.8,25,51,14.8,100,80,1005,100,23.3,27.1,31.2,10.7
2016-07-24,31.2,25.1,63,16.9,98,80,1005,100,23.9,27.9,32.6,10.5
2016-07-25,30.9,25.2,63,16.9,92,82,1005.8,100,24.2,27.6,32.4,11.1
2016-07-26,30.4,24.9,61,17.1,93,83,1006,100,24.1,27.3,31.8,11.9
2016-07-27,31.2,25.8,51,16.6,79,82,1006.5,100,24.5,28,32.7,13.8
2016-07-28,31.1,24.8,63,15.9,62,82,1006.4,93,24.1,27.6,32.5,10
2016-07-29,30.5,25.2,63,15,80,85,1005.7,98,24.4,27.4,32.2,11.7
2016-07-30,30.1,26.3,53,16.3,99,76,1005.9,100,23.1,27.8,31.6,12.5
2016-07-31,31.9,25,63,15.6,97,76,1006.7,100,22.9,27.8,31.5,12.5
2016-08-01,31,26.5,3,24.5,99,69,1005.7,100,22,28.3,31.2,14
2016-08-02,32.1,26,3,25.8,95,61,1003.7,100,20.5,28.9,30.5,17.6
2016-08-03,33.2,26.8,3,26,99,59,1003.2,100,20.5,29.6,31.3,17.5
2016-08-04,33,27.1,3,21.8,100,61,1004.1,100,21.1,29.5,31.9,14.1
2016-08-05,31.6,26.9,51,19.5,99,64,1005.1,100,21.5,28.9,31.5,14.4
2016-08-06,33.8,27.1,3,19.5,91,61,1005.3,100,21.4,29.8,32.6,13.7
2016-08-07,34.3,27,51,16.4,76,63,1006.4,100,21.8,29.8,33,12.5
2016-08-08,34.2,26.7,3,17.3,92,66,1007,100,22.6,29.9,33.7,12.1
2016-08-09,34,27.6,3,20.4,97,67,1006.6,100,23,30.1,33.9,13.6
2016-08-10,34.2,27.5,3,21.2,91,64,1006.9,100,22.6,30.3,33.9,13.7
2016-08-11,34.2,27.5,3,20.3,89,66,1007.7,100,22.8,30.2,34.1,12.8
2016-08-12,34.5,26.8,53,17,87,69,1007.5,100,23.3,30,34.4,11.6
2016-08-13,34,27.8,53,20.7,84,68,1006.4,100,23.2,30,34,12.6
2016-08-14,34.5,27.4,3,18.5,97,62,1005.6,100,22.2,30.5,33.8,14.1
2016-08-15,35,27.6,3,19.1,91,54,1004.8,100,20.6,31.1,33.5,14
2016-08-16,35.3,28,3,22.2,100,51,1003.6,100,19.8,31.4,32.9,17.1
2016-08-17,35,27.7,3,21.9,99,52,1003.4,100,20,31.2,33,15
2016-08-18,35,28.1,3,19.1,75,57,1003.9,99,21.2,31,33.9,13.9
2016-08-19,35,28,2,16.7,36,61,1004.5,75,21.9,30.8,34.2,12.5
2016-08-20,34.1,27.9,3,19.6,70,66,1004.7,99,23.1,30.5,34.5,13.1
2016-08-21,34.5,28,3,17.8,93,68,1005.2,100,23.8,30.7,35.3,12.1
2016-08-22,34.7,27.6,51,18.4,100,69,1006,100,23.9,30.6,35.4,10.9
2016-08-23,34.3,28,51,18.4,73,67,1006,100,23.6,30.8,35.1,12.6
2016-08-24,35,27.6,55,22.6,76,66,1004.9,100,23.3,30.7,34.8,13.4
2016-08-25,32.3,27,61,23.1,92,73,1005.6,100,23.9,29.5,33.9,11.4
2016-08-26,30.8,25.9,61,14.7,92,81,1005.8,100,24.5,28.2,33.3,9.3
2016-08-27,29.1,25.8,61,17.9,97,86,1005.6,100,24.7,27.3,32,12.2
2016-08-28,32.1,25.8,51,18.9,81,76,1006.1,100,23.6,28.3,32.6,10.6
2016-08-29,32,27,53,19.6,73,74,1005.1,100,23.7,28.9,33.2,11.9
2016-08-30,31.9,26.1,61,20.1,97,79,1004.5,100,24.1,28.3,32.5,13.3
2016-08-31,30,25,55,17.3,100,85,1005.8,100,24.3,27.2,31.9,11.2
2016-09-01,32.5,25.9,61,16.1,81,78,1006.7,100,24.1,28.6,33.3,11.3
2016-09-02,32.7,25.2,55,16.5,90,81,1007,100,24.4,28.2,32.9,12.3
2016-09-03,32.5,26.7,53,17.5,97,73,1006.9,100,23.3,28.8,33,11.4
2016-09-04,32.2,25.9,51,17.7,99,77,1008.1,100,24,28.6,33,11.3
2016-09-05,33.4,26.9,3,16.1,99,66,1008.4,100,22.3,29.6,33.2,11.4
2016-09-06,33.5,27.1,3,17.3,84,64,1008.4,100,21.7,29.6,32.9,12.3
2016-09-07,33.5,27.1,3,16.9,62,63,1007.5,98,21.5,29.7,32.9,12.6
2016-09-08,33,26.4,3,15,55,66,1007.3,97,22.2,29.5,33.1,11.1
2016-09-09,34,26.7,3,16.8,66,71,1007.5,95,23.6,29.9,34.3,11.8
2016-09-10,34.3,26,61,18.1,72,71,1006.6,100,23.3,29.5,34,10.2
2016-09-11,31.8,26.2,51,11.3,93,78,1006.1,100,23.8,28.3,33.4,6.3
2016-09-12,31.9,25.7,53,12.8,97,72,1005.4,100,22.5,28.2,32.1,9.2
2016-09-13,31.7,26,51,12.3,99,74,1005.9,100,23.1,28.3,32.8,8.2
2016-09-14,30.5,26.8,53,15,97,77,1005.7,100,23.8,28.3,32.6,10.9
2016-09-15,33.2,26.5,55,24.2,65,74,1005.1,96,23.6,29,32.9,14.9
2016-09-16,33.2,26.4,53,18.7,83,75,1005.4,100,23.7,28.9,33.4,12.4
2016-09-17,32.8,26.5,53,18.9,81,76,1005.9,99,23.9,29.1,33.7,11.6
2016-09-18,32.7,26.8,3,15.8,83,70,1007.1,100,23,29.3,33.4,11.9
2016-09-19,33.4,26.6,51,12.7,80,71,1006.8,100,23.4,29.6,34.3,9.1
2016-09-20,31.1,27.1,3,13.8,98,69,1005.9,100,22.4,29,33,7.6
2016-09-21,29,24.9,61,18,99,75,1006.1,100,22.2,27.2,30.4,12.8
2016-09-22,33.7,24.9,61,20.8,95,70,1005.9,100,22.3,28.7,32,13.6
2016-09-23,33.2,26.7,51,17.3,86,64,1004.2,100,21.7,29.6,32.8,12.1
2016-09-24,34.2,26.5,61,19.4,92,72,1003.1,100,23.1,29.1,33.4,10.2
2016-09-25,33.1,27.1,51,16.9,62,66,1003.8,98,22.4,29.7,33.1,13.2
2016-09-26,32.6,27.5,3,14.8,82,70,1005.4,99,23.5,29.7,34,11.1
2016-09-27,31.6,26.9,63,18,70,80,1006.5,97,25,28.8,34,11.7
2016-09-28,31.6,25.5,63,18.2,73,82,1005.8,95,24.8,28.3,33.1,13.2
2016-09-29,32.8,26,63,21.3,91,81,1004.9,100,24.7,28.4,33.3,12.8
2016-09-30,33,26,51,17.2,99,77,1004.3,100,24.2,29,33.5,12.6
2016-10-01,32,26.6,3,14,64,75,1005.6,100,23.8,29.1,34,9.3
2016-10-02,31.9,26.5,51,16.9,37,78,1007.8,88,24.4,28.8,33.8,11.5
2016-10-03,31.7,26.1,51,15.2,19,79,1007.9,47,24.4,28.6,33.4,12.3
2016-10-04,31.6,26.2,61,13.9,42,80,1007.8,72,24.7,28.6,34.2,7.5
2016-10-05,33.5,26.5,53,14.7,69,74,1007.2,94,24,29.4,34.4,9.9
2016-10-06,33.5,27,51,13.9,74,72,1007.2,99,23.5,29.5,34.3,9.3
2016-10-07,33.1,26.6,61,15.8,95,74,1007.4,100,23.9,29.4,33.9,11.3
2016-10-08,33.9,27.7,3,18.4,89,70,1007.6,100,23.5,29.9,34,13.7
2016-10-09,33.5,26.5,3,17.8,69,69,1007.8,100,23.2,29.8,34,11.8
2016-10-10,34.3,27.3,53,16.3,82,70,1007.2,100,23.3,29.7,34,11.4
2016-10-11,33.5,26.9,61,16.1,98,73,1007.2,100,24,29.8,34.6,10.7
2016-10-12,33.8,26.7,51,15.3,90,73,1007.3,100,24,29.5,34.4,10.4
2016-10-13,33,26.4,3,10.5,96,73,1008.1,100,23.4,29.2,34.2,6.7
2016-10-14,32.4,25,3,12.2,56,74,1008.9,95,23.2,28.6,33.4,7.8
2016-10-15,31.9,24.8,51,15.3,12,73,1009.5,34,22.4,28.1,32.2,9.3
2016-10-16,32.4,24.1,3,14.7,35,70,1010,100,21.5,28,31.7,8.9
2016-10-17,32.2,23.5,1,13.8,20,70,1009.1,44,21.4,27.9,31.8,7
2016-10-18,32.7,23.4,2,14.3,11,69,1008.1,57,21,27.9,31.5,8.2
2016-10-19,33,23.9,3,15.5,50,69,1007.3,98,21.4,28.1,31.9,8.2
2016-10-20,32.7,24.8,3,13.5,74,70,1006.6,99,21.8,28.3,32.3,6.9
2016-10-21,32.8,24.2,3,13.9,94,67,1007.7,100,20.8,28.3,31.6,8.2
2016-10-22,33,25,3,14.1,96,65,1009.1,100,20.7,28.5,32,7.1
2016-10-23,33,23.8,3,13.4,91,65,1009.7,100,20.1,27.9,31.2,6.3
2016-10-24,33.6,23.4,3,16.4,84,60,1009.3,100,18.5,27.9,30.3,8.6
2016-10-25,33.7,23.5,3,14.7,73,59,1008.4,100,18.3,27.8,30.1,7.8
2016-10-26,33.1,23,3,15.3,73,61,1008.6,100,19.1,27.8,30.1,9.6
2016-10-27,32.8,23.5,3,16,76,61,1009.6,100,19.1,28,30.3,8.9
2016-10-28,32.2,25,63,13.3,64,65,1009.3,97,20.1,27.6,30.5,7.1
2016-10-29,30.2,23.8,61,13.9,91,84,1009.2,100,23.5,26.6,30.9,10.5
2016-10-30,28.1,24.8,61,14.1,95,87,1010.3,100,23.8,26.3,30.8,10.3
2016-10-31,28.8,24.3,55,14.9,66,84,1012.1,97,23.4,26.4,30.7,9.9
2016-11-01,29.3,24.6,53,20,59,85,1011.5,96,23.9,26.6,30.7,14.2
2016-11-02,28.5,24.6,53,18.8,90,86,1010.8,100,23.9,26.4,30.3,15
2016-11-03,30.3,24.5,61,24.4,94,84,1009.7,100,23.9,27,30.6,17.3
2016-11-04,32.6,24.9,3,15.5,90,75,1008,100,22.9,28.2,32.2,11.7
2016-11-05,32,24.3,3,13.7,34,74,1007.8,97,22.4,27.8,32,8.3
2016-11-06,31.2,23.6,2,10.6,42,74,1009.5,79,21.8,27.3,31.2,7.7
2016-11-07,31.1,23.9,51,14.8,23,77,1011.2,63,22.5,27.2,31.5,7.6
2016-11-08,30.5,23.8,51,17.9,25,71,1012,74,20.8,26.8,29.5,12.7
2016-11-09,30,21.5,3,19.3,44,59,1013.1,84,16.9,26,26.8,13.4
2016-11-10,29.9,21.2,2,15.1,17,65,1012.5,79,18.1,25.7,27.3,11.5
2016-11-11,29.6,22.5,1,14.5,13,68,1011.9,33,19.3,26,28.2,10.2
2016-11-12,30.4,22.9,2,19,31,74,1012.2,61,21.3,26.6,29.4,12.7
2016-11-13,28.8,24.3,61,16.4,73,86,1013.2,97,23.6,26.2,30.2,12.3
2016-11-14,30.4,24.4,51,15.4,56,82,1012.8,97,23.5,27,31.5,10.3
2016-11-15,30.5,24.2,51,14,40,81,1012.2,84,23.3,27.1,31.5,10.3
2016-11-16,30,25.5,51,21.8,29,78,1011.9,83,23.1,27.4,30.7,16.8
2016-11-17,29.8,25.3,51,24.8,53,75,1012.2,100,22.3,27.1,29.5,19.6
2016-11-18,29.5,25,3,27.2,90,70,1011.6,100,20.8,27,28.4,20.4
2016-11-19,29,23.6,3,23.8,99,70,1010.7,100,20.2,26.2,27.7,17.4
2016-11-20,29.1,24.4,3,22.5,98,69,1011.2,100,20.1,26.3,27.9,16
2016-11-21,29.5,24.1,3,20.5,98,68,1011.5,100,19.7,26.1,27.6,16.2
2016-11-22,29.2,22.5,3,19.6,74,70,1011.3,100,19.3,25.3,27,13.9
2016-11-23,29.7,21.9,2,17.6,32,69,1011.4,69,18.8,25.4,27.1,12.6
2016-11-24,28.9,22.4,2,20.2,32,65,1011.9,76,18,25.2,26.2,14
